"","date_","n_per_day_age_date","n_per_day_date","50 Years and Over"
"2340",2021-12-21,3,5431,NA
"2341",2021-12-22,4656,5414,FALSE
"2342",2021-12-22,754,5414,TRUE
"2343",2021-12-22,4,5414,NA
"2344",2021-12-23,4644,5401,FALSE
"2345",2021-12-23,753,5401,TRUE
"2346",2021-12-23,4,5401,NA
"2347",2021-12-24,4629,5376,FALSE
"2348",2021-12-24,743,5376,TRUE
"2349",2021-12-24,4,5376,NA
"2350",2021-12-25,4629,5376,FALSE
"2351",2021-12-25,743,5376,TRUE
"2352",2021-12-25,4,5376,NA
"2353",2021-12-26,4629,5376,FALSE
"2354",2021-12-26,743,5376,TRUE
"2355",2021-12-26,4,5376,NA
"2356",2021-12-27,4629,5376,FALSE
"2357",2021-12-27,743,5376,TRUE
"2358",2021-12-27,4,5376,NA
"2359",2021-12-28,4637,5383,FALSE
"2360",2021-12-28,742,5383,TRUE
"2361",2021-12-28,4,5383,NA
"2362",2021-12-29,4612,5352,FALSE
"2363",2021-12-29,735,5352,TRUE
"2364",2021-12-29,5,5352,NA
"2365",2021-12-30,4610,5346,FALSE
"2366",2021-12-30,732,5346,TRUE
"2367",2021-12-30,4,5346,NA
"2368",2021-12-31,4610,5345,FALSE
"2369",2021-12-31,732,5345,TRUE
"2370",2021-12-31,3,5345,NA
"2371",2022-01-01,4610,5345,FALSE
"2372",2022-01-01,732,5345,TRUE
"2373",2022-01-01,3,5345,NA
"2374",2022-01-02,4610,5345,FALSE
"2375",2022-01-02,732,5345,TRUE
"2376",2022-01-02,3,5345,NA
"2377",2022-01-03,4610,5345,FALSE
"2378",2022-01-03,732,5345,TRUE
"2379",2022-01-03,3,5345,NA
"2380",2022-01-04,4659,5400,FALSE
"2381",2022-01-04,738,5400,TRUE
"2382",2022-01-04,3,5400,NA
"2383",2022-01-05,4659,5400,FALSE
"2384",2022-01-05,738,5400,TRUE
"2385",2022-01-05,3,5400,NA
"2386",2022-01-06,4657,5402,FALSE
"2387",2022-01-06,741,5402,TRUE
"2388",2022-01-06,4,5402,NA
"2389",2022-01-07,4662,5413,FALSE
"2390",2022-01-07,747,5413,TRUE
"2391",2022-01-07,4,5413,NA
"2392",2022-01-08,4681,5430,FALSE
"2393",2022-01-08,746,5430,TRUE
"2394",2022-01-08,3,5430,NA
"2395",2022-01-09,4681,5430,FALSE
"2396",2022-01-09,746,5430,TRUE
"2397",2022-01-09,3,5430,NA
"2398",2022-01-10,4681,5430,FALSE
"2399",2022-01-10,746,5430,TRUE
"2400",2022-01-10,3,5430,NA
"2401",2022-01-11,4695,5457,FALSE
"2402",2022-01-11,756,5457,TRUE
"2403",2022-01-11,6,5457,NA
"2404",2022-01-12,4678,5433,FALSE
"2405",2022-01-12,751,5433,TRUE
"2406",2022-01-12,4,5433,NA
"2407",2022-01-13,4688,5439,FALSE
"2408",2022-01-13,744,5439,TRUE
"2409",2022-01-13,7,5439,NA
"2410",2022-01-14,4692,5448,FALSE
"2411",2022-01-14,751,5448,TRUE
"2412",2022-01-14,5,5448,NA
"2413",2022-02-10,4846,5586,FALSE
"2414",2022-02-10,737,5586,TRUE
"2415",2022-02-10,3,5586,NA
"2416",2022-02-11,4843,5582,FALSE
"2417",2022-02-11,734,5582,TRUE
"2418",2022-02-11,5,5582,NA
"2419",2022-02-12,4846,5581,FALSE
"2420",2022-02-12,730,5581,TRUE
"2421",2022-02-12,5,5581,NA
"2422",2022-02-13,4846,5581,FALSE
"2423",2022-02-13,730,5581,TRUE
"2424",2022-02-13,5,5581,NA
"2425",2022-02-14,4846,5581,FALSE
"2426",2022-02-14,730,5581,TRUE
"2427",2022-02-14,5,5581,NA
"2428",2022-02-15,4912,5665,FALSE
"2429",2022-02-15,747,5665,TRUE
"2430",2022-02-15,6,5665,NA
"2431",2022-02-16,4894,5644,FALSE
"2432",2022-02-16,746,5644,TRUE
"2433",2022-02-16,4,5644,NA
"2434",2022-02-17,4881,5632,FALSE
"2435",2022-02-17,746,5632,TRUE
"2436",2022-02-17,5,5632,NA
"2437",2022-02-18,4874,5629,FALSE
"2438",2022-02-18,749,5629,TRUE
"2439",2022-02-18,6,5629,NA
"2440",2022-02-19,4882,5642,FALSE
"2441",2022-02-19,756,5642,TRUE
"2442",2022-02-19,4,5642,NA
"2443",2022-02-20,4882,5642,FALSE
"2444",2022-02-20,756,5642,TRUE
"2445",2022-02-20,4,5642,NA
"2446",2022-02-21,4882,5642,FALSE
"2447",2022-02-21,756,5642,TRUE
"2448",2022-02-21,4,5642,NA
"2449",2022-02-22,4882,5642,FALSE
"2450",2022-02-22,756,5642,TRUE
"2451",2022-02-22,4,5642,NA
"2452",2022-02-23,4955,5713,FALSE
"2453",2022-02-23,753,5713,TRUE
"2454",2022-02-23,5,5713,NA
"2455",2022-02-24,4955,5711,FALSE
"2456",2022-02-24,752,5711,TRUE
"2457",2022-02-24,4,5711,NA
"2458",2022-02-25,4926,5684,FALSE
"2459",2022-02-25,753,5684,TRUE
"2460",2022-02-25,5,5684,NA
"2461",2022-02-26,4923,5688,FALSE
"2462",2022-02-26,761,5688,TRUE
"2463",2022-02-26,4,5688,NA
"2464",2022-02-27,4923,5688,FALSE
"2465",2022-02-27,761,5688,TRUE
"2466",2022-02-27,4,5688,NA
"2467",2022-02-28,4923,5688,FALSE
"2468",2022-02-28,761,5688,TRUE
"2469",2022-02-28,4,5688,NA
"2470",2022-03-01,4923,5688,FALSE
"2471",2022-03-01,761,5688,TRUE
"2472",2022-03-01,4,5688,NA
"2473",2022-03-02,4918,5688,FALSE
"2474",2022-03-02,766,5688,TRUE
"2475",2022-03-02,4,5688,NA
"2476",2022-03-03,4918,5688,FALSE
"2477",2022-03-03,766,5688,TRUE
"2478",2022-03-03,4,5688,NA
"2479",2022-03-04,4918,5688,FALSE
"2480",2022-03-04,766,5688,TRUE
"2481",2022-03-04,4,5688,NA
"2482",2022-03-05,4918,5688,FALSE
"2483",2022-03-05,766,5688,TRUE
"2484",2022-03-05,4,5688,NA
"2485",2022-03-06,4918,5688,FALSE
"2486",2022-03-06,766,5688,TRUE
"2487",2022-03-06,4,5688,NA
"2488",2022-03-07,4918,5688,FALSE
"2489",2022-03-07,766,5688,TRUE
"2490",2022-03-07,4,5688,NA
"2491",2022-03-08,4917,5696,FALSE
"2492",2022-03-08,773,5696,TRUE
"2493",2022-03-08,6,5696,NA
"2494",2022-03-09,4909,5685,FALSE
"2495",2022-03-09,771,5685,TRUE
"2496",2022-03-09,5,5685,NA
"2497",2022-03-10,4910,5689,FALSE
"2498",2022-03-10,773,5689,TRUE
"2499",2022-03-10,6,5689,NA
"2500",2022-03-11,4879,5653,FALSE
"2501",2022-03-11,770,5653,TRUE
"2502",2022-03-11,4,5653,NA
"2503",2022-03-12,4872,5644,FALSE
"2504",2022-03-12,769,5644,TRUE
"2505",2022-03-12,3,5644,NA
"2506",2022-03-13,4872,5644,FALSE
"2507",2022-03-13,769,5644,TRUE
"2508",2022-03-13,3,5644,NA
"2509",2022-03-14,4872,5644,FALSE
"2510",2022-03-14,769,5644,TRUE
"2511",2022-03-14,3,5644,NA
"2512",2022-03-15,4914,5686,FALSE
"2513",2022-03-15,768,5686,TRUE
"2514",2022-03-15,4,5686,NA
"2515",2022-03-16,4879,5645,FALSE
"2516",2022-03-16,763,5645,TRUE
"2517",2022-03-16,3,5645,NA
"2518",2022-03-17,4863,5631,FALSE
"2519",2022-03-17,764,5631,TRUE
"2520",2022-03-17,4,5631,NA
"2521",2022-03-18,4849,5618,FALSE
"2522",2022-03-18,764,5618,TRUE
"2523",2022-03-18,5,5618,NA
"2524",2022-03-19,4847,5608,FALSE
"2525",2022-03-19,756,5608,TRUE
"2526",2022-03-19,5,5608,NA
"2527",2022-03-20,4847,5608,FALSE
"2528",2022-03-20,756,5608,TRUE
"2529",2022-03-20,5,5608,NA
"2530",2022-03-21,4847,5608,FALSE
"2531",2022-03-21,756,5608,TRUE
"2532",2022-03-21,5,5608,NA
"2533",2022-03-22,4851,5616,FALSE
"2534",2022-03-22,759,5616,TRUE
"2535",2022-03-22,6,5616,NA
"2536",2022-03-23,4826,5588,FALSE
"2537",2022-03-23,757,5588,TRUE
"2538",2022-03-23,5,5588,NA
"2539",2022-03-24,4834,5589,FALSE
"2540",2022-03-24,751,5589,TRUE
"2541",2022-03-24,4,5589,NA
"2542",2022-03-25,4827,5584,FALSE
"2543",2022-03-25,753,5584,TRUE
"2544",2022-03-25,4,5584,NA
"2545",2022-03-26,4809,5567,FALSE
"2546",2022-03-26,752,5567,TRUE
"2547",2022-03-26,6,5567,NA
"2548",2022-03-27,4809,5567,FALSE
"2549",2022-03-27,752,5567,TRUE
"2550",2022-03-27,6,5567,NA
"2551",2022-03-28,4809,5567,FALSE
"2552",2022-03-28,752,5567,TRUE
"2553",2022-03-28,6,5567,NA
"2554",2022-03-29,4809,5556,FALSE
"2555",2022-03-29,743,5556,TRUE
"2556",2022-03-29,4,5556,NA
"2557",2022-03-30,4772,5510,FALSE
"2558",2022-03-30,733,5510,TRUE
"2559",2022-03-30,5,5510,NA
"2560",2022-03-31,4779,5513,FALSE
"2561",2022-03-31,728,5513,TRUE
"2562",2022-03-31,6,5513,NA
"2563",2022-04-01,4774,5504,FALSE
"2564",2022-04-01,726,5504,TRUE
"2565",2022-04-01,4,5504,NA
"2566",2022-04-02,4773,5501,FALSE
"2567",2022-04-02,724,5501,TRUE
"2568",2022-04-02,4,5501,NA
"2569",2022-04-03,4773,5501,FALSE
"2570",2022-04-03,724,5501,TRUE
"2571",2022-04-03,4,5501,NA
"2572",2022-04-04,4773,5501,FALSE
"2573",2022-04-04,724,5501,TRUE
"2574",2022-04-04,4,5501,NA
"2575",2022-04-05,4812,5541,FALSE
"2576",2022-04-05,725,5541,TRUE
"2577",2022-04-05,4,5541,NA
"2578",2022-04-06,4797,5520,FALSE
"2579",2022-04-06,717,5520,TRUE
"2580",2022-04-06,6,5520,NA
"2581",2022-04-07,4801,5524,FALSE
"2582",2022-04-07,718,5524,TRUE
"2583",2022-04-07,5,5524,NA
"2584",2022-04-08,4781,5498,FALSE
"2585",2022-04-08,711,5498,TRUE
"2586",2022-04-08,6,5498,NA
"2587",2022-04-09,4772,5497,FALSE
"2588",2022-04-09,720,5497,TRUE
"2589",2022-04-09,5,5497,NA
"2590",2022-04-10,4772,5497,FALSE
"2591",2022-04-10,720,5497,TRUE
"2592",2022-04-10,5,5497,NA
"2593",2022-04-11,4772,5497,FALSE
"2594",2022-04-11,720,5497,TRUE
"2595",2022-04-11,5,5497,NA
"2596",2022-04-12,4835,5561,FALSE
"2597",2022-04-12,720,5561,TRUE
"2598",2022-04-12,6,5561,NA
"2599",2022-04-13,4807,5525,FALSE
"2600",2022-04-13,714,5525,TRUE
"2601",2022-04-13,4,5525,NA
"2602",2022-04-14,4797,5507,FALSE
"2603",2022-04-14,706,5507,TRUE
"2604",2022-04-14,4,5507,NA
"2605",2022-04-15,4777,5481,FALSE
"2606",2022-04-15,699,5481,TRUE
"2607",2022-04-15,5,5481,NA
"2608",2022-04-16,4767,5470,FALSE
"2609",2022-04-16,698,5470,TRUE
"2610",2022-04-16,5,5470,NA
"2611",2022-04-17,4767,5470,FALSE
"2612",2022-04-17,698,5470,TRUE
"2613",2022-04-17,5,5470,NA
"2614",2022-04-18,4767,5470,FALSE
"2615",2022-04-18,698,5470,TRUE
"2616",2022-04-18,5,5470,NA
"2617",2022-04-19,4803,5510,FALSE
"2618",2022-04-19,704,5510,TRUE
"2619",2022-04-19,3,5510,NA
"2620",2022-04-20,4777,5481,FALSE
"2621",2022-04-20,700,5481,TRUE
"2622",2022-04-20,4,5481,NA
"2623",2022-04-21,4763,5467,FALSE
"2624",2022-04-21,701,5467,TRUE
"2625",2022-04-21,3,5467,NA
"2626",2022-04-22,4750,5450,FALSE
"2627",2022-04-22,697,5450,TRUE
"2628",2022-04-22,3,5450,NA
"2629",2022-04-23,4744,5450,FALSE
"2630",2022-04-23,701,5450,TRUE
"2631",2022-04-23,5,5450,NA
"2632",2022-04-24,4744,5450,FALSE
"2633",2022-04-24,701,5450,TRUE
"2634",2022-04-24,5,5450,NA
"2635",2022-04-25,4764,5480,FALSE
"2636",2022-04-25,712,5480,TRUE
"2637",2022-04-25,4,5480,NA
"2638",2022-04-26,4761,5477,FALSE
"2639",2022-04-26,713,5477,TRUE
"2640",2022-04-26,3,5477,NA
"2641",2022-04-27,4737,5460,FALSE
"2642",2022-04-27,717,5460,TRUE
"2643",2022-04-27,6,5460,NA
"2644",2022-04-28,4734,5460,FALSE
"2645",2022-04-28,719,5460,TRUE
"2646",2022-04-28,7,5460,NA
"2647",2022-04-29,4716,5431,FALSE
"2648",2022-04-29,709,5431,TRUE
"2649",2022-04-29,6,5431,NA
"2650",2022-04-30,4702,5411,FALSE
"2651",2022-04-30,703,5411,TRUE
"2652",2022-04-30,6,5411,NA
"2653",2022-05-01,4702,5411,FALSE
"2654",2022-05-01,703,5411,TRUE
"2655",2022-05-01,6,5411,NA
"2656",2022-05-02,4702,5411,FALSE
"2657",2022-05-02,703,5411,TRUE
"2658",2022-05-02,6,5411,NA
"2659",2022-05-03,4744,5456,FALSE
"2660",2022-05-03,706,5456,TRUE
"2661",2022-05-03,6,5456,NA
"2662",2022-05-04,4741,5453,FALSE
"2663",2022-05-04,707,5453,TRUE
"2664",2022-05-04,5,5453,NA
"2665",2022-05-05,4737,5445,FALSE
"2666",2022-05-05,704,5445,TRUE
"2667",2022-05-05,4,5445,NA
"2668",2022-05-06,4741,5451,FALSE
"2669",2022-05-06,705,5451,TRUE
"2670",2022-05-06,5,5451,NA
"2671",2022-05-07,4733,5435,FALSE
"2672",2022-05-07,698,5435,TRUE
"2673",2022-05-07,4,5435,NA
"2674",2022-05-08,4733,5435,FALSE
"2675",2022-05-08,698,5435,TRUE
"2676",2022-05-08,4,5435,NA
"2677",2022-05-09,4733,5435,FALSE
"2678",2022-05-09,698,5435,TRUE
"2679",2022-05-09,4,5435,NA
"2680",2022-05-10,4778,5481,FALSE
"2681",2022-05-10,701,5481,TRUE
"2682",2022-05-10,2,5481,NA
"2683",2022-05-11,4760,5459,FALSE
"2684",2022-05-11,697,5459,TRUE
"2685",2022-05-11,2,5459,NA
"2686",2022-05-12,4753,5446,FALSE
"2687",2022-05-12,692,5446,TRUE
"2688",2022-05-12,1,5446,NA
"2689",2022-05-13,4765,5460,FALSE
"2690",2022-05-13,694,5460,TRUE
"2691",2022-05-13,1,5460,NA
"2692",2022-05-14,4769,5467,FALSE
"2693",2022-05-14,694,5467,TRUE
"2694",2022-05-14,4,5467,NA
"2695",2022-05-15,4769,5467,FALSE
"2696",2022-05-15,694,5467,TRUE
"2697",2022-05-15,4,5467,NA
"2698",2022-05-16,4769,5467,FALSE
"2699",2022-05-16,694,5467,TRUE
"2700",2022-05-16,4,5467,NA
"2701",2022-05-17,4827,5534,FALSE
"2702",2022-05-17,702,5534,TRUE
"2703",2022-05-17,5,5534,NA
"2704",2022-05-18,4805,5514,FALSE
"2705",2022-05-18,702,5514,TRUE
"2706",2022-05-18,7,5514,NA
"2707",2022-05-19,4811,5518,FALSE
"2708",2022-05-19,703,5518,TRUE
"2709",2022-05-19,4,5518,NA
"2710",2022-05-20,4804,5506,FALSE
"2711",2022-05-20,697,5506,TRUE
"2712",2022-05-20,5,5506,NA
"2713",2022-05-21,4778,5461,FALSE
"2714",2022-05-21,682,5461,TRUE
"2715",2022-05-21,1,5461,NA
"2716",2022-05-22,4778,5461,FALSE
"2717",2022-05-22,682,5461,TRUE
"2718",2022-05-22,1,5461,NA
"2719",2022-05-23,4778,5461,FALSE
"2720",2022-05-23,682,5461,TRUE
"2721",2022-05-23,1,5461,NA
"2722",2022-05-24,4820,5510,FALSE
"2723",2022-05-24,688,5510,TRUE
"2724",2022-05-24,2,5510,NA
"2725",2022-05-25,4807,5494,FALSE
"2726",2022-05-25,684,5494,TRUE
"2727",2022-05-25,3,5494,NA
"2728",2022-05-26,4803,5486,FALSE
"2729",2022-05-26,681,5486,TRUE
"2730",2022-05-26,2,5486,NA
"2731",2022-05-27,4795,5469,FALSE
"2732",2022-05-27,672,5469,TRUE
"2733",2022-05-27,2,5469,NA
"2734",2022-05-28,4795,5469,FALSE
"2735",2022-05-28,672,5469,TRUE
"2736",2022-05-28,2,5469,NA
"2737",2022-05-29,4795,5469,FALSE
"2738",2022-05-29,672,5469,TRUE
"2739",2022-05-29,2,5469,NA
"2740",2022-05-30,4795,5469,FALSE
"2741",2022-05-30,672,5469,TRUE
"2742",2022-05-30,2,5469,NA
"2743",2022-05-31,4795,5469,FALSE
"2744",2022-05-31,672,5469,TRUE
"2745",2022-05-31,2,5469,NA
"2746",2022-06-01,4846,5515,FALSE
"2747",2022-06-01,668,5515,TRUE
"2748",2022-06-01,1,5515,NA
"2749",2022-06-02,4836,5506,FALSE
"2750",2022-06-02,669,5506,TRUE
"2751",2022-06-02,1,5506,NA
"2752",2022-06-03,4819,5486,FALSE
"2753",2022-06-03,666,5486,TRUE
"2754",2022-06-03,1,5486,NA
"2755",2022-06-04,4819,5486,FALSE
"2756",2022-06-04,666,5486,TRUE
"2757",2022-06-04,1,5486,NA
"2758",2022-06-05,4819,5486,FALSE
"2759",2022-06-05,666,5486,TRUE
"2760",2022-06-05,1,5486,NA
"2761",2022-06-06,4819,5486,FALSE
"2762",2022-06-06,666,5486,TRUE
"2763",2022-06-06,1,5486,NA
"2764",2022-06-07,4863,5545,FALSE
"2765",2022-06-07,680,5545,TRUE
"2766",2022-06-07,2,5545,NA
"2767",2022-06-08,4843,5517,FALSE
"2768",2022-06-08,674,5517,TRUE
"2769",2022-06-09,4860,5535,FALSE
"2770",2022-06-09,674,5535,TRUE
"2771",2022-06-09,1,5535,NA
"2772",2022-06-10,4860,5535,FALSE
"2773",2022-06-10,674,5535,TRUE
"2774",2022-06-10,1,5535,NA
"2775",2022-06-11,4860,5535,FALSE
"2776",2022-06-11,674,5535,TRUE
"2777",2022-06-11,1,5535,NA
"2778",2022-06-12,4860,5535,FALSE
"2779",2022-06-12,674,5535,TRUE
"2780",2022-06-12,1,5535,NA
"2781",2022-06-13,4860,5535,FALSE
"2782",2022-06-13,674,5535,TRUE
"2783",2022-06-13,1,5535,NA
"2784",2022-06-14,4920,5605,FALSE
"2785",2022-06-14,682,5605,TRUE
"2786",2022-06-14,3,5605,NA
"2787",2022-06-15,4920,5605,FALSE
"2788",2022-06-15,682,5605,TRUE
"2789",2022-06-15,3,5605,NA
"2790",2022-06-16,4900,5576,FALSE
"2791",2022-06-16,676,5576,TRUE
"2792",2022-06-17,4888,5576,FALSE
"2793",2022-06-17,687,5576,TRUE
"2794",2022-06-17,1,5576,NA
"2795",2022-06-18,4888,5576,FALSE
"2796",2022-06-18,687,5576,TRUE
"2797",2022-06-18,1,5576,NA
"2798",2022-06-19,4888,5576,FALSE
"2799",2022-06-19,687,5576,TRUE
"2800",2022-06-19,1,5576,NA
"2801",2022-06-20,4888,5576,FALSE
"2802",2022-06-20,687,5576,TRUE
"2803",2022-06-20,1,5576,NA
"2804",2022-06-21,4888,5576,FALSE
"2805",2022-06-21,687,5576,TRUE
"2806",2022-06-21,1,5576,NA
"2807",2022-06-22,4888,5576,FALSE
"2808",2022-06-22,687,5576,TRUE
"2809",2022-06-22,1,5576,NA
"2810",2022-06-23,4888,5576,FALSE
"2811",2022-06-23,687,5576,TRUE
"2812",2022-06-23,1,5576,NA
"2813",2022-06-24,4932,5621,FALSE
"2814",2022-06-24,688,5621,TRUE
"2815",2022-06-24,1,5621,NA
"2816",2022-06-25,4932,5621,FALSE
"2817",2022-06-25,688,5621,TRUE
"2818",2022-06-25,1,5621,NA
"2819",2022-06-26,4932,5621,FALSE
"2820",2022-06-26,688,5621,TRUE
"2821",2022-06-26,1,5621,NA
"2822",2022-06-27,4932,5621,FALSE
"2823",2022-06-27,688,5621,TRUE
"2824",2022-06-27,1,5621,NA
"2825",2022-06-28,4947,5646,FALSE
"2826",2022-06-28,697,5646,TRUE
"2827",2022-06-28,2,5646,NA
"2828",2022-06-29,4954,5649,FALSE
"2829",2022-06-29,694,5649,TRUE
"2830",2022-06-29,1,5649,NA
"2831",2022-06-30,4929,5615,FALSE
"2832",2022-06-30,685,5615,TRUE
"2833",2022-06-30,1,5615,NA
"2834",2022-07-01,4911,5589,FALSE
"2835",2022-07-01,677,5589,TRUE
"2836",2022-07-01,1,5589,NA
"2837",2022-07-02,4911,5589,FALSE
"2838",2022-07-02,677,5589,TRUE
"2839",2022-07-02,1,5589,NA
"2840",2022-07-03,4911,5589,FALSE
"2841",2022-07-03,677,5589,TRUE
"2842",2022-07-03,1,5589,NA
"2843",2022-07-04,4911,5589,FALSE
"2844",2022-07-04,677,5589,TRUE
"2845",2022-07-04,1,5589,NA
"2846",2022-07-05,4911,5589,FALSE
"2847",2022-07-05,677,5589,TRUE
"2848",2022-07-05,1,5589,NA
"2849",2022-07-06,4964,5638,FALSE
"2850",2022-07-06,674,5638,TRUE
"2851",2022-07-07,4964,5638,FALSE
"2852",2022-07-07,674,5638,TRUE
"2853",2022-07-08,4940,5625,FALSE
"2854",2022-07-08,683,5625,TRUE
"2855",2022-07-08,2,5625,NA
"2856",2022-07-09,4946,5630,FALSE
"2857",2022-07-09,684,5630,TRUE
"2858",2022-07-10,4946,5630,FALSE
"2859",2022-07-10,684,5630,TRUE
"2860",2022-07-11,4946,5630,FALSE
"2861",2022-07-11,684,5630,TRUE
"2862",2022-07-12,4980,5666,FALSE
"2863",2022-07-12,686,5666,TRUE
"2864",2022-07-13,4973,5667,FALSE
"2865",2022-07-13,692,5667,TRUE
"2866",2022-07-13,2,5667,NA
"2867",2022-07-14,4968,5656,FALSE
"2868",2022-07-14,688,5656,TRUE
"2869",2022-07-15,4964,5648,FALSE
"2870",2022-07-15,684,5648,TRUE
"2871",2022-07-16,4930,5624,FALSE
"2872",2022-07-16,693,5624,TRUE
"2873",2022-07-16,1,5624,NA
"2874",2022-07-17,4930,5624,FALSE
"2875",2022-07-17,693,5624,TRUE
"2876",2022-07-17,1,5624,NA
"2877",2022-07-18,4930,5624,FALSE
"2878",2022-07-18,693,5624,TRUE
"2879",2022-07-18,1,5624,NA
"2880",2022-07-19,4992,5691,FALSE
"2881",2022-07-19,698,5691,TRUE
"2882",2022-07-19,1,5691,NA
"2883",2022-07-20,4969,5662,FALSE
"2884",2022-07-20,693,5662,TRUE
"2885",2022-07-21,4969,5662,FALSE
"2886",2022-07-21,693,5662,TRUE
"2887",2022-07-22,4972,5667,FALSE
"2888",2022-07-22,695,5667,TRUE
"2889",2022-07-23,4955,5652,FALSE
"2890",2022-07-23,696,5652,TRUE
"2891",2022-07-23,1,5652,NA
"2892",2022-07-24,4955,5652,FALSE
"2893",2022-07-24,696,5652,TRUE
"2894",2022-07-24,1,5652,NA
"2895",2022-07-25,4955,5652,FALSE
"2896",2022-07-25,696,5652,TRUE
"2897",2022-07-25,1,5652,NA
"2898",2022-07-26,4982,5680,FALSE
"2899",2022-07-26,698,5680,TRUE
"2900",2022-07-27,4990,5691,FALSE
"2901",2022-07-27,699,5691,TRUE
"2902",2022-07-27,2,5691,NA
"2903",2022-07-28,4976,5682,FALSE
"2904",2022-07-28,705,5682,TRUE
"2905",2022-07-28,1,5682,NA
"2906",2022-07-29,4966,5688,FALSE
"2907",2022-07-29,716,5688,TRUE
"2908",2022-07-29,6,5688,NA
"2909",2022-07-30,4966,5688,FALSE
"2910",2022-07-30,716,5688,TRUE
"2911",2022-07-30,6,5688,NA
"2912",2022-07-31,4966,5688,FALSE
"2913",2022-07-31,716,5688,TRUE
"2914",2022-07-31,6,5688,NA
"2915",2022-08-01,4966,5688,FALSE
"2916",2022-08-01,716,5688,TRUE
"2917",2022-08-01,6,5688,NA
"2918",2022-08-02,4982,5708,FALSE
"2919",2022-08-02,723,5708,TRUE
"2920",2022-08-02,3,5708,NA
"2921",2022-08-03,4941,5663,FALSE
"2922",2022-08-03,721,5663,TRUE
"2923",2022-08-03,1,5663,NA
"2924",2022-08-04,4941,5663,FALSE
"2925",2022-08-04,721,5663,TRUE
"2926",2022-08-04,1,5663,NA
"2927",2022-08-05,4935,5659,FALSE
"2928",2022-08-05,724,5659,TRUE
"2929",2022-08-06,4935,5659,FALSE
"2930",2022-08-06,724,5659,TRUE
"2931",2022-08-07,4948,5672,FALSE
"2932",2022-08-07,723,5672,TRUE
"2933",2022-08-07,1,5672,NA
"2934",2022-08-08,4973,5705,FALSE
"2935",2022-08-08,731,5705,TRUE
"2936",2022-08-08,1,5705,NA
"2937",2022-08-09,4971,5708,FALSE
"2938",2022-08-09,737,5708,TRUE
"2939",2022-08-10,4961,5698,FALSE
"2940",2022-08-10,736,5698,TRUE
"2941",2022-08-10,1,5698,NA
"2942",2022-08-11,4965,5705,FALSE
"2943",2022-08-11,737,5705,TRUE
"2944",2022-08-11,3,5705,NA
"2945",2022-08-12,4965,5705,FALSE
"2946",2022-08-12,737,5705,TRUE
"2947",2022-08-12,3,5705,NA
"2948",2022-08-13,4965,5705,FALSE
"2949",2022-08-13,737,5705,TRUE
"2950",2022-08-13,3,5705,NA
"2951",2022-08-14,4965,5705,FALSE
"2952",2022-08-14,737,5705,TRUE
"2953",2022-08-14,3,5705,NA
"2954",2022-08-15,4965,5705,FALSE
"2955",2022-08-15,737,5705,TRUE
"2956",2022-08-15,3,5705,NA
"2957",2022-08-16,4967,5710,FALSE
"2958",2022-08-16,740,5710,TRUE
"2959",2022-08-16,3,5710,NA
"2960",2022-08-17,4942,5688,FALSE
"2961",2022-08-17,745,5688,TRUE
"2962",2022-08-17,1,5688,NA
"2963",2022-08-18,4940,5690,FALSE
"2964",2022-08-18,748,5690,TRUE
"2965",2022-08-18,2,5690,NA
"2966",2022-08-19,4951,5698,FALSE
"2967",2022-08-19,746,5698,TRUE
"2968",2022-08-19,1,5698,NA
"2969",2022-08-20,4931,5676,FALSE
"2970",2022-08-20,745,5676,TRUE
"2971",2022-08-21,4931,5676,FALSE
"2972",2022-08-21,745,5676,TRUE
"2973",2022-08-22,4931,5676,FALSE
"2974",2022-08-22,745,5676,TRUE
"2975",2022-08-23,4954,5704,FALSE
"2976",2022-08-23,748,5704,TRUE
"2977",2022-08-23,2,5704,NA
"2978",2022-08-24,4936,5682,FALSE
"2979",2022-08-24,744,5682,TRUE
"2980",2022-08-24,2,5682,NA
"2981",2022-08-25,4925,5675,FALSE
"2982",2022-08-25,748,5675,TRUE
"2983",2022-08-25,2,5675,NA
"2984",2022-08-26,4925,5675,FALSE
"2985",2022-08-26,748,5675,TRUE
"2986",2022-08-26,2,5675,NA
"2987",2022-08-27,4941,5683,FALSE
"2988",2022-08-27,742,5683,TRUE
"2989",2022-08-28,4941,5683,FALSE
"2990",2022-08-28,742,5683,TRUE
"2991",2022-08-29,4941,5683,FALSE
"2992",2022-08-29,742,5683,TRUE
"2993",2022-08-30,4941,5683,FALSE
"2994",2022-08-30,742,5683,TRUE
"2995",2022-08-31,4961,5714,FALSE
"2996",2022-08-31,751,5714,TRUE
"2997",2022-08-31,2,5714,NA
"2998",2022-09-01,4963,5722,FALSE
"2999",2022-09-01,756,5722,TRUE
"3000",2022-09-01,3,5722,NA
"3001",2022-09-02,4955,5712,FALSE
"3002",2022-09-02,755,5712,TRUE
"3003",2022-09-02,2,5712,NA
"3004",2022-09-03,4952,5703,FALSE
"3005",2022-09-03,751,5703,TRUE
"3006",2022-09-04,4952,5703,FALSE
"3007",2022-09-04,751,5703,TRUE
"3008",2022-09-05,4952,5703,FALSE
"3009",2022-09-05,751,5703,TRUE
"3010",2022-09-06,4952,5703,FALSE
"3011",2022-09-06,751,5703,TRUE
"3012",2022-09-07,5044,5810,FALSE
