"","admitted_dt","inmateid","inmate_status_code","top_charge","release_date_approx","age","first_admin_date","last_admin_date","order_adm_times"
"16445",2021-05-05,20159297,"DE","",2021-05-06,37,2019-07-31,2021-05-05,2
"16446",2021-05-05,20178975,"DPV","",2021-07-22,44,2020-01-22,2021-05-05,2
"16447",2021-05-05,20184683,"DE","130.52",2021-07-31,56,2021-03-23,2021-05-05,2
"16448",2021-05-05,20209301,"DE","FOA 900.00",2021-05-19,24,2020-02-12,2022-01-27,2
"16449",2021-05-05,20211305,"DE","160.10",2021-11-03,39,2020-09-19,2021-05-05,2
"16450",2021-05-05,20211341,"SSR","",2022-12-06,20,2020-09-22,2021-05-05,2
"16451",2021-05-05,20213116,"DE","125.25",2022-05-02,22,2021-02-21,2021-05-05,2
"16452",2021-05-05,20213936,"DE","110-135.20",2021-05-11,24,2021-05-05,2021-08-04,1
"16453",2021-05-05,20213941,"DE","265.03",2021-05-07,18,2021-05-05,2022-09-06,1
"16454",2021-05-06,3038,"CS","215.50",2021-10-18,36,2019-09-08,2022-11-15,4
