"","inmateid","release_date_approx","order_adm_times"
"24701",20215307,"2023-02-10",2
"24702",20216358,"2022-12-12",2
"24703",20216587,"2022-08-19",2
"24704",20218198,"2022-04-26",1
"24705",20218199,"2022-04-15",1
"24706",20218208,"2022-04-19",1
"24707",855,"2022-05-02",2
"24708",6185,"2022-05-12",5
"24709",8780,"2022-04-24",3
"24710",11765,"2023-01-18",2
"24711",15638,"2022-05-02",6
"24712",40984,"2022-05-02",1
"24713",58273,"2022-04-19",3
"24714",63929,"2022-04-19",1
"24715",68081,"2022-04-15",1
"24716",74343,"2022-04-21",2
"24717",74889,"2022-08-10",1
"24718",20022518,"2022-06-06",4
"24719",20027028,"2022-04-29",2
"24720",20039306,"2022-09-23",3
"24721",20041684,"2022-12-12",2
"24722",20045525,"2022-07-19",2
"24723",20095264,"2022-05-24",6
"24724",20121582,"2023-02-10",2
"24725",20128797,"2022-10-21",7
"24726",20137554,"2022-04-27",5
"24727",20145289,"2023-01-25",7
"24728",20146133,"2023-02-10",4
"24729",20176343,"2022-08-16",7
"24730",20187338,"2022-05-02",2
"24731",20195693,"2022-07-19",4
"24732",20199666,"2022-06-02",2
"24733",20200004,"2022-12-07",3
"24734",20202646,"2022-06-13",10
"24735",20204188,"2023-02-10",3
"24736",20207011,"2022-04-29",2
"24737",20210082,"2022-04-26",4
"24738",20210345,"2022-05-04",2
"24739",20210891,"2022-04-29",3
"24740",20212699,"2023-02-10",2
"24741",20218219,"2022-04-19",1
"24742",20218224,"2022-05-02",1
"24743",20218226,"2022-04-20",1
"24744",12259,"2022-04-22",3
"24745",27875,"2023-02-10",2
"24746",49115,"2022-04-20",2
"24747",148685,"2022-12-07",2
"24748",10009211,"2022-12-07",2
"24749",20036670,"2022-04-19",2
"24750",20102816,"2022-05-06",1
"24751",20119825,"2022-04-18",1
"24752",20202677,"2022-05-19",3
"24753",20207332,"2022-12-13",2
"24754",20208798,"2022-07-21",2
"24755",20214453,"2022-04-24",2
"24756",20214771,"2023-02-10",2
"24757",20215499,"2022-08-04",2
"24758",20216365,"2022-04-26",1
"24759",20216454,"2023-02-10",2
"24760",20216574,"2022-06-13",2
"24761",20218002,"2022-06-01",2
"24762",20218230,"2022-04-20",1
"24763",20218233,"2022-04-24",1
"24764",20218240,"2022-04-20",1
"24765",7624,"2022-04-20",2
"24766",13955,"2022-05-06",6
"24767",35271,"2022-04-19",2
"24768",39464,"2022-05-02",1
"24769",83690,"2022-06-08",2
"24770",92720,"2022-04-22",5
"24771",116845,"2022-07-15",2
"24772",129496,"2022-04-21",4
"24773",143037,"2022-04-21",2
"24774",147919,"2023-02-10",2
"24775",157321,"2022-04-27",1
"24776",10015726,"2022-07-05",1
"24777",20007283,"2022-04-24",2
"24778",20034820,"2022-04-20",2
"24779",20062544,"2022-04-20",3
"24780",20087413,"2022-04-19",2
"24781",20090786,"2023-02-10",3
"24782",20114595,"2022-05-05",2
"24783",20117184,"2022-05-26",6
"24784",20136913,"2022-06-29",2
"24785",20163533,"2022-04-20",1
"24786",20165724,"2022-12-22",2
"24787",20192016,"2022-04-29",2
"24788",20200534,"2022-04-19",2
"24789",20208670,"2023-02-10",2
"24790",20217049,"2022-04-21",2
"24791",20218253,"2022-04-21",1
"24792",90343,"2022-06-27",6
"24793",109959,"2022-04-24",2
"24794",155960,"2022-04-19",2
"24795",20009870,"2022-08-15",1
"24796",20046865,"2022-04-24",5
"24797",20048918,"2023-02-10",2
"24798",20049214,"2022-04-26",1
"24799",20065393,"2022-08-02",3
"24800",20089295,"2022-06-30",2
"24801",20165464,"2022-09-12",3
"24802",20193152,"2022-04-24",5
"24803",20197816,"2022-04-22",2
"24804",20203808,"2022-06-08",6
"24805",20205756,"2022-12-08",2
"24806",20218257,"2022-05-02",1
"24807",20218260,"2022-06-13",1
"24808",20218261,"2022-04-19",1
"24809",20218263,"2022-06-23",1
"24810",15216,"2022-07-25",1
"24811",34926,"2022-04-26",3
"24812",62293,"2022-09-12",2
"24813",120456,"2022-09-12",3
"24814",149682,"2022-10-27",2
"24815",160310,"2022-07-22",3
"24816",169779,"2022-04-24",1
"24817",20006477,"2022-12-08",4
"24818",20035021,"2022-04-26",3
"24819",20093075,"2022-04-24",2
"24820",20107143,"2023-02-10",3
"24821",20130538,"2022-04-24",6
"24822",20134083,"2022-08-01",2
"24823",20144374,"2022-05-03",2
"24824",20186916,"2022-05-02",2
"24825",20199815,"2022-04-20",3
"24826",20201722,"2022-06-13",2
"24827",20206470,"2022-07-21",2
"24828",20207666,"2023-02-10",4
"24829",20210889,"2022-04-22",2
"24830",20212415,"2022-12-12",2
"24831",20215860,"2022-10-14",3
"24832",20217270,"2022-05-02",2
"24833",20218266,"2022-04-24",1
"24834",3485,"2022-05-13",1
"24835",3713,"2022-12-27",5
"24836",12902,"2022-05-31",1
"24837",15019,"2022-04-22",2
"24838",17267,"2022-05-06",2
"24839",21998,"2022-12-13",3
"24840",45441,"2022-06-06",3
"24841",46554,"2023-02-10",4
"24842",60723,"2022-05-19",2
"24843",81932,"2022-11-14",2
"24844",85941,"2023-01-03",2
"24845",111782,"2022-04-26",4
"24846",127663,"2022-04-24",1
"24847",20031111,"2022-04-20",1
"24848",20060695,"2023-02-10",2
"24849",20167029,"2022-05-02",2
"24850",20175239,"2022-07-28",8
"24851",20177878,"2022-06-15",3
"24852",20205544,"2022-09-13",2
"24853",20206686,"2023-02-10",3
"24854",20209923,"2022-12-27",2
"24855",20211703,"2022-05-02",2
"24856",20214836,"2022-07-22",2
"24857",20215029,"2022-05-02",2
"24858",20215648,"2022-05-26",2
"24859",20216978,"2023-02-10",2
"24860",20218219,"2022-09-20",2
"24861",20218277,"2022-08-19",1
"24862",20218278,"2022-04-24",1
"24863",2234,"2022-05-02",3
"24864",99961,"2022-04-21",2
"24865",149570,"2022-05-18",3
"24866",157240,"2023-02-10",4
"24867",20048528,"2022-05-05",2
"24868",20081925,"2022-05-18",2
"24869",20142133,"2023-02-10",4
"24870",20159579,"2022-10-07",2
"24871",20176109,"2022-08-01",2
"24872",20181946,"2022-11-14",3
"24873",20182632,"2022-06-23",2
"24874",20192273,"2022-04-24",3
"24875",20196724,"2022-05-02",2
"24876",20197622,"2022-04-21",3
"24877",20210201,"2023-02-10",2
"24878",20210684,"2022-06-23",4
"24879",20211024,"2022-05-19",3
"24880",20212409,"2022-09-30",4
"24881",20213021,"2023-02-10",2
"24882",20213747,"2022-08-18",2
"24883",20217721,"2022-10-25",2
"24884",20218294,"2022-05-16",1
"24885",2181,"2022-04-24",2
"24886",11050,"2023-02-10",5
"24887",24715,"2022-05-03",3
"24888",30915,"2022-08-15",4
"24889",66189,"2022-07-27",4
"24890",72281,"2022-05-25",3
"24891",106287,"2022-04-27",5
"24892",146689,"2023-01-25",3
"24893",10012151,"2023-02-10",2
"24894",10012403,"2022-06-23",3
"24895",20018442,"2022-04-26",2
"24896",20025838,"2022-07-21",1
"24897",20040006,"2022-06-02",2
"24898",20047968,"2022-04-27",5
"24899",20054963,"2023-02-10",2
"24900",20058797,"2022-10-20",2
"24901",20062221,"2022-07-19",3
"24902",20062298,"2022-05-06",2
"24903",20064832,"2022-11-09",2
"24904",20101834,"2023-02-10",2
"24905",20131424,"2022-05-11",2
"24906",20135382,"2022-05-31",1
"24907",20137183,"2023-02-10",2
"24908",20166478,"2022-04-27",4
"24909",20182671,"2022-05-02",4
"24910",20191089,"2022-08-17",7
"24911",20201946,"2022-08-01",2
"24912",20204981,"2022-05-02",2
"24913",20206143,"2022-06-07",2
"24914",20210085,"2022-09-29",2
"24915",20213053,"2023-02-10",3
"24916",20218298,"2022-07-12",1
"24917",20218305,"2022-04-24",1
"24918",20218309,"2022-04-24",1
"24919",3213,"2022-05-17",2
"24920",10260,"2022-05-06",1
"24921",14580,"2022-12-16",2
"24922",20082,"2022-09-02",5
"24923",40355,"2022-05-09",2
"24924",56643,"2022-04-28",3
"24925",113628,"2023-02-10",5
"24926",122915,"2022-04-28",4
"24927",20032470,"2022-05-17",1
"24928",20041719,"2023-02-10",2
"24929",20048091,"2022-06-13",2
"24930",20081534,"2022-04-26",2
"24931",20086807,"2022-08-15",3
"24932",20115401,"2022-06-15",2
"24933",20134280,"2022-05-18",4
"24934",20135031,"2022-04-24",2
"24935",20145124,"2022-06-01",1
"24936",20147566,"2022-05-19",2
"24937",20154173,"2023-02-10",5
"24938",20155848,"2022-04-28",3
"24939",20180897,"2022-04-27",3
"24940",20191306,"2022-05-20",3
"24941",20209819,"2022-05-06",4
"24942",20211325,"2022-06-13",4
"24943",20212181,"2022-06-07",3
"24944",20215181,"2023-02-10",2
"24945",20218314,"2022-04-27",1
"24946",20218323,"2022-06-23",1
"24947",20218324,"2022-04-28",1
"24948",44554,"2022-05-19",2
"24949",82994,"2022-04-29",1
"24950",92414,"2022-04-25",1
"24951",95676,"2022-04-27",1
"24952",169769,"2022-05-06",3
"24953",170480,"2022-04-27",1
"24954",10006958,"2022-04-29",1
"24955",20031401,"2022-12-20",2
"24956",20140812,"2022-12-19",3
"24957",20181813,"2022-10-27",3
"24958",20188246,"2022-06-07",3
"24959",20201516,"2022-04-28",4
"24960",20203223,"2022-12-07",4
"24961",20208595,"2022-07-25",3
"24962",20218339,"2022-04-27",1
"24963",20218344,"2022-04-29",1
"24964",20218346,"2022-04-28",1
"24965",20218347,"2022-06-07",1
"24966",20218353,"2022-05-06",1
"24967",7240,"2022-11-22",3
"24968",18111,"2022-06-13",5
"24969",51100,"2023-02-10",2
"24970",58413,"2022-04-29",4
"24971",111052,"2022-10-20",4
"24972",137177,"2022-08-24",4
"24973",164976,"2022-04-25",1
"24974",10004436,"2022-04-29",3
"24975",10015078,"2022-09-02",3
"24976",20007454,"2022-08-06",1
"24977",20011055,"2022-06-23",3
"24978",20014645,"2022-12-20",4
"24979",20049199,"2023-02-10",3
"24980",20186793,"2023-02-10",2
"24981",20189270,"2022-05-13",1
"24982",20217799,"2022-08-26",2
"24983",20218360,"2022-05-02",1
"24984",20218363,"2022-06-01",1
"24985",12450,"2022-04-28",3
"24986",21175,"2022-04-28",3
"24987",37564,"2022-05-10",1
"24988",48392,"2022-06-16",4
"24989",67285,"2022-05-10",2
"24990",75944,"2022-04-28",3
"24991",101466,"2022-09-15",3
"24992",116782,"2022-05-17",2
"24993",148035,"2022-10-07",4
"24994",160018,"2022-05-31",2
"24995",10016309,"2022-09-15",2
"24996",20010659,"2022-06-13",2
"24997",20084821,"2022-05-31",3
"24998",20091895,"2022-05-02",2
"24999",20104172,"2022-04-28",2
"25000",20106808,"2022-05-04",2
"25001",20111272,"2022-05-31",2
"25002",20159437,"2022-11-07",4
"25003",20159858,"2022-05-13",2
"25004",20163017,"2022-04-27",2
"25005",20175848,"2022-08-26",2
"25006",20182508,"2022-05-06",2
"25007",20183732,"2022-11-28",2
"25008",20190407,"2022-04-28",1
"25009",20197166,"2022-09-27",2
"25010",20200243,"2023-01-12",4
"25011",20207810,"2022-05-31",2
"25012",20209446,"2022-06-23",4
"25013",20210919,"2022-05-31",3
"25014",20212400,"2022-05-05",4
"25015",20212804,"2022-08-23",2
"25016",20218374,"2022-05-20",1
"25017",5672,"2022-07-13",7
"25018",24260,"2023-01-17",2
"25019",36931,"2022-05-05",1
"25020",49682,"2022-06-02",2
"25021",142571,"2022-07-28",2
"25022",10006338,"2022-12-06",2
"25023",10008342,"2023-02-10",3
"25024",20000230,"2022-05-03",1
"25025",20106054,"2022-06-06",2
"25026",20138689,"2022-05-31",2
"25027",20156160,"2022-05-05",1
"25028",20194652,"2022-11-15",2
"25029",20195385,"2022-04-28",2
"25030",20199076,"2022-05-02",6
"25031",20204348,"2022-05-02",5
"25032",20208221,"2022-05-06",3
"25033",20211315,"2022-04-29",1
"25034",20211901,"2022-05-04",2
"25035",2816,"2022-12-20",2
"25036",7572,"2022-05-03",2
"25037",23767,"2022-06-06",2
"25038",55794,"2022-10-25",2
"25039",65092,"2022-11-15",2
"25040",79896,"2023-02-10",2
"25041",151909,"2022-06-16",2
"25042",159478,"2022-05-03",2
"25043",10012767,"2022-05-19",4
"25044",20072586,"2022-05-31",2
"25045",20073268,"2022-09-30",4
"25046",20075809,"2022-05-03",1
"25047",20079810,"2022-08-01",1
"25048",20106971,"2022-05-02",3
"25049",20116864,"2022-06-28",2
"25050",20160935,"2022-04-28",2
"25051",20161085,"2022-05-19",2
"25052",20163374,"2022-08-31",4
"25053",20183679,"2022-05-04",2
"25054",20205699,"2022-06-23",2
"25055",20206445,"2022-07-05",3
"25056",20208119,"2022-04-29",1
"25057",20211283,"2022-05-05",2
"25058",20213180,"2022-08-26",3
"25059",20213438,"2022-05-13",2
"25060",20214279,"2022-06-13",2
"25061",20214477,"2022-05-13",5
"25062",20214889,"2022-06-23",2
"25063",20215534,"2022-09-12",2
"25064",20218391,"2022-05-02",1
"25065",20218398,"2022-10-14",1
"25066",3245,"2022-08-26",3
"25067",3918,"2022-05-02",4
"25068",40340,"2022-05-04",5
"25069",46792,"2022-05-11",2
"25070",71519,"2022-05-04",3
"25071",134592,"2022-07-15",1
"25072",139414,"2022-05-09",4
"25073",169324,"2022-07-21",2
"25074",20022017,"2022-05-02",3
"25075",20023138,"2022-05-20",2
"25076",20061996,"2022-08-26",3
"25077",20066827,"2022-07-27",2
"25078",20093221,"2022-09-15",3
"25079",20107420,"2022-09-19",2
"25080",20134925,"2023-01-25",3
"25081",20138975,"2022-06-29",2
"25082",20186899,"2022-12-29",5
"25083",20191898,"2022-06-08",3
"25084",20199883,"2022-06-27",3
"25085",20200982,"2023-02-10",3
"25086",20206564,"2022-05-11",3
"25087",20208743,"2023-02-10",2
"25088",20210298,"2022-05-05",2
"25089",20213304,"2022-05-25",3
"25090",20213793,"2022-05-12",2
"25091",20216128,"2022-05-31",3
"25092",20218409,"2022-05-02",1
"25093",20218420,"2022-05-02",1
"25094",29065,"2022-05-19",2
"25095",44344,"2022-07-11",2
"25096",66913,"2022-05-31",5
"25097",118341,"2022-10-18",2
"25098",123096,"2022-05-16",2
"25099",135604,"2022-10-07",2
"25100",20005368,"2022-05-09",1
"25101",20014258,"2022-05-18",3
"25102",20034929,"2022-09-12",6
"25103",20057241,"2022-06-02",4
"25104",20058642,"2022-05-17",1
"25105",20073436,"2022-05-26",3
"25106",20082883,"2022-05-03",1
"25107",20133674,"2022-05-04",2
"25108",20134053,"2022-05-23",2
"25109",20140565,"2023-02-10",5
"25110",20155300,"2022-05-10",2
"25111",20176826,"2022-09-01",5
"25112",20188108,"2022-05-05",3
"25113",20188208,"2022-12-08",2
"25114",20198758,"2022-05-23",3
"25115",20202848,"2023-01-06",2
"25116",20210894,"2022-08-30",2
"25117",20213984,"2022-05-04",2
"25118",20214065,"2022-05-20",2
"25119",20217912,"2022-07-11",2
"25120",20218432,"2022-05-31",1
"25121",20218434,"2022-05-31",1
"25122",17051,"2023-02-10",2
"25123",29385,"2022-05-04",3
"25124",71874,"2022-08-16",4
"25125",75944,"2022-05-06",4
"25126",10003383,"2022-05-03",2
"25127",20047066,"2022-08-26",3
"25128",20073736,"2022-08-16",3
"25129",20090601,"2022-05-04",1
"25130",20134400,"2022-11-22",2
"25131",20138539,"2022-05-03",1
"25132",20181040,"2023-02-10",3
"25133",20182545,"2022-05-19",2
"25134",20215560,"2022-06-27",2
"25135",20217737,"2022-05-06",3
"25136",20218437,"2022-05-05",1
"25137",20218446,"2022-09-13",1
"25138",2146,"2022-09-15",3
"25139",12670,"2023-02-10",2
"25140",18136,"2022-07-15",1
"25141",70752,"2022-05-09",2
"25142",104127,"2022-08-30",1
"25143",126116,"2022-05-19",4
"25144",134790,"2022-05-18",2
"25145",10012110,"2022-08-30",3
"25146",20048819,"2022-10-07",5
"25147",20067009,"2022-10-31",4
"25148",20079650,"2022-09-21",3
"25149",20095478,"2022-06-01",4
"25150",20123841,"2022-07-15",2
"25151",20123894,"2022-05-19",2
"25152",20132270,"2022-05-11",2
"25153",20197503,"2022-05-09",3
"25154",20204006,"2022-05-04",1
"25155",20205087,"2022-05-06",2
"25156",20212016,"2022-05-03",2
"25157",20216887,"2022-05-06",1
"25158",20218198,"2022-08-31",2
"25159",20218224,"2022-11-22",2
"25160",4841,"2023-02-10",2
"25161",37214,"2022-05-09",5
"25162",63854,"2022-05-09",5
"25163",76963,"2022-06-02",1
"25164",121361,"2022-12-27",2
"25165",121811,"2022-05-09",5
"25166",20033407,"2022-05-04",1
"25167",20148156,"2022-05-09",1
"25168",20166512,"2022-05-16",2
"25169",20194033,"2022-05-05",1
"25170",20197973,"2022-07-12",1
"25171",20213840,"2022-05-09",4
"25172",20214864,"2022-05-13",2
"25173",20216040,"2023-02-10",2
"25174",20218226,"2022-06-02",2
"25175",20218474,"2022-05-09",1
"25176",3918,"2023-02-07",5
"25177",5009,"2022-09-15",3
"25178",12531,"2022-06-07",2
"25179",15836,"2022-06-06",4
"25180",40713,"2022-06-02",4
"25181",55947,"2022-06-07",2
"25182",67082,"2022-12-06",6
"25183",95616,"2022-05-05",2
"25184",102771,"2023-02-10",2
"25185",112472,"2022-05-09",4
"25186",163064,"2022-06-23",5
"25187",10002901,"2022-05-26",2
"25188",20018651,"2022-05-11",3
"25189",20047968,"2022-06-27",6
"25190",20061045,"2022-05-17",3
"25191",20070372,"2022-05-09",1
"25192",20093075,"2023-02-10",3
"25193",20131130,"2022-05-23",2
"25194",20149164,"2022-06-13",3
"25195",20153754,"2022-12-06",2
"25196",20156489,"2022-05-06",1
"25197",20170070,"2023-02-10",2
"25198",20178364,"2022-05-09",2
"25199",20182671,"2022-05-18",5
"25200",20189635,"2022-11-10",3
"25201",20193344,"2022-05-19",3
"25202",20198407,"2022-08-15",2
"25203",20198816,"2023-01-31",2
"25204",20201736,"2022-06-23",2
"25205",20209159,"2022-06-02",2
"25206",20209163,"2022-05-20",2
"25207",20209248,"2022-06-02",2
"25208",20209752,"2022-09-14",2
"25209",20210352,"2022-05-31",2
"25210",20211752,"2022-12-16",3
"25211",20212402,"2022-05-10",2
"25212",20215058,"2022-11-28",2
"25213",20215592,"2022-05-06",2
"25214",20218480,"2022-05-09",1
"25215",20218481,"2022-05-09",1
"25216",20218491,"2022-08-01",1
"25217",6941,"2022-06-16",2
"25218",13197,"2022-08-15",2
"25219",26769,"2022-05-16",2
"25220",33038,"2022-06-06",2
"25221",35669,"2022-09-06",2
"25222",41653,"2022-07-22",2
"25223",102958,"2022-05-06",1
"25224",110730,"2022-08-23",4
"25225",112291,"2022-07-05",2
"25226",10000464,"2022-12-06",2
"25227",20015627,"2022-07-18",2
"25228",20019292,"2022-08-07",4
"25229",20025247,"2022-12-23",2
"25230",20026478,"2022-05-13",4
"25231",20036737,"2022-07-05",2
"25232",20048155,"2022-06-06",2
"25233",20071694,"2022-09-15",4
"25234",20108471,"2023-02-10",5
"25235",20109023,"2022-08-08",3
"25236",20128348,"2022-05-09",4
"25237",20136622,"2022-05-19",2
"25238",20163724,"2022-05-10",1
"25239",20170931,"2022-05-10",2
"25240",20178375,"2022-05-06",3
"25241",20193362,"2022-05-09",3
"25242",20206677,"2022-05-31",1
"25243",20206914,"2022-08-09",2
"25244",20210849,"2022-05-06",2
"25245",20211360,"2022-06-08",5
"25246",20212091,"2022-06-23",3
"25247",20212854,"2023-01-03",2
"25248",20212872,"2022-05-17",2
"25249",20214023,"2023-02-10",2
"25250",20214453,"2022-07-18",3
"25251",20214494,"2022-05-19",3
"25252",20216172,"2022-05-05",2
"25253",20216548,"2022-09-19",2
"25254",20218494,"2022-05-09",1
"25255",20218497,"2022-05-23",1
"25256",20218499,"2022-05-25",1
"25257",5098,"2022-05-10",2
"25258",6423,"2022-05-25",3
"25259",6476,"2022-05-23",3
"25260",11484,"2022-05-26",2
"25261",14687,"2022-07-05",5
"25262",64985,"2022-05-10",1
"25263",78209,"2022-05-09",3
"25264",120848,"2022-05-11",1
"25265",128212,"2022-07-07",4
"25266",143820,"2023-01-03",1
"25267",144047,"2022-05-20",2
"25268",149536,"2022-05-12",1
"25269",164266,"2022-05-11",3
"25270",10004472,"2023-01-31",2
"25271",10012810,"2023-02-10",3
"25272",10015852,"2023-02-10",5
"25273",20028820,"2022-06-06",2
"25274",20047116,"2022-10-07",3
"25275",20106372,"2022-11-23",6
"25276",20106440,"2022-05-20",3
"25277",20107354,"2022-05-09",2
"25278",20153620,"2022-12-21",3
"25279",20199655,"2022-12-07",3
"25280",20200641,"2022-05-20",3
"25281",20206359,"2022-05-31",2
"25282",20207151,"2022-06-02",2
"25283",20207343,"2022-05-09",3
"25284",20208589,"2022-10-07",3
"25285",20214990,"2022-06-13",2
"25286",20217517,"2022-06-01",2
"25287",20218505,"2022-05-10",1
"25288",20218509,"2022-05-11",1
"25289",20218511,"2022-05-12",1
"25290",20218512,"2022-05-12",1
"25291",20218514,"2022-05-09",1
"25292",20218523,"2022-05-11",1
"25293",17223,"2022-05-10",2
"25294",37493,"2022-05-11",3
"25295",95079,"2022-07-07",3
"25296",95354,"2022-05-10",2
"25297",163979,"2022-08-30",4
"25298",165613,"2022-06-08",2
"25299",20006522,"2022-06-16",2
"25300",20022266,"2022-06-06",3
"25301",20057554,"2022-05-12",2
"25302",20067979,"2022-05-19",4
"25303",20078253,"2022-05-11",6
"25304",20081193,"2022-05-17",2
"25305",20098032,"2022-05-20",3
"25306",20100168,"2022-07-13",3
"25307",20100639,"2022-06-07",2
"25308",20103282,"2022-05-11",2
"25309",20135273,"2022-05-18",2
"25310",20143630,"2022-06-30",2
"25311",20150902,"2022-12-27",3
"25312",20167417,"2022-07-05",3
"25313",20177522,"2022-12-07",6
"25314",20187315,"2022-05-10",2
"25315",20190428,"2022-05-20",2
"25316",20192016,"2022-08-02",3
"25317",20199694,"2022-06-28",2
"25318",20211688,"2022-05-20",2
"25319",20212791,"2022-08-31",2
"25320",20214267,"2022-05-09",2
"25321",20214648,"2022-07-11",2
"25322",20218526,"2022-05-10",1
"25323",20218530,"2022-05-20",1
"25324",20218535,"2022-08-16",1
"25325",15689,"2022-08-22",4
"25326",19227,"2022-10-07",5
"25327",53673,"2022-05-12",2
"25328",58273,"2022-05-26",4
"25329",145368,"2022-05-24",3
"25330",164089,"2022-06-27",1
"25331",170480,"2022-05-12",2
"25332",10000230,"2022-05-20",1
"25333",10004306,"2022-05-19",2
"25334",20025903,"2022-12-12",2
"25335",20059027,"2022-05-26",5
"25336",20068434,"2022-05-12",2
"25337",20090195,"2023-02-10",3
"25338",20117830,"2022-08-15",4
"25339",20130251,"2022-05-12",2
"25340",20150139,"2022-06-27",4
"25341",20169897,"2022-05-10",5
"25342",20170765,"2023-02-10",2
"25343",20186234,"2022-07-07",2
"25344",20188935,"2022-06-13",4
"25345",20195583,"2022-05-12",2
"25346",20204227,"2022-10-07",5
"25347",20216833,"2022-11-01",2
"25348",20218550,"2022-05-12",1
"25349",20218559,"2022-05-13",1
"25350",7849,"2022-05-10",2
"25351",8275,"2022-05-19",1
"25352",14301,"2022-05-17",2
"25353",15240,"2022-05-12",1
"25354",26391,"2022-06-16",2
"25355",62470,"2022-05-16",1
"25356",87745,"2022-06-06",2
"25357",20105756,"2023-02-10",2
"25358",20120369,"2022-05-20",5
"25359",20154039,"2022-05-16",3
"25360",20160845,"2022-10-07",3
"25361",20198796,"2022-06-15",1
"25362",20206148,"2023-02-10",4
"25363",20210551,"2022-08-04",2
"25364",20212347,"2022-05-31",4
"25365",20216722,"2022-06-06",2
"25366",20218571,"2022-05-12",1
"25367",12514,"2022-06-23",4
"25368",14264,"2022-05-24",2
"25369",21442,"2022-05-23",2
"25370",41121,"2022-06-13",2
"25371",52079,"2022-08-15",2
"25372",77612,"2022-06-06",4
"25373",91759,"2022-05-16",8
"25374",104875,"2022-10-07",1
"25375",141193,"2022-11-04",2
"25376",153541,"2022-07-22",3
"25377",167507,"2022-12-16",3
"25378",20045679,"2022-05-20",5
"25379",20087735,"2022-06-01",2
"25380",20102517,"2022-12-12",3
"25381",20106873,"2022-07-07",2
"25382",20116245,"2022-05-11",2
"25383",20117911,"2022-06-23",2
"25384",20126667,"2022-05-13",4
"25385",20139849,"2022-05-13",1
"25386",20182562,"2022-05-31",2
"25387",20190960,"2022-07-26",2
"25388",20203966,"2022-05-23",2
"25389",20207387,"2022-06-30",5
"25390",20211505,"2022-10-07",3
"25391",20217436,"2022-08-26",2
"25392",20218309,"2022-06-08",2
"25393",20218578,"2022-05-16",1
"25394",20218580,"2022-05-16",1
"25395",48428,"2022-06-15",4
"25396",63935,"2022-07-05",4
"25397",67430,"2022-05-16",1
"25398",84530,"2022-05-16",3
"25399",89079,"2022-07-11",2
"25400",132957,"2022-05-13",4
"25401",163803,"2022-07-05",3
"25402",20002567,"2022-08-22",3
"25403",20062131,"2022-10-21",5
"25404",20069564,"2022-06-08",3
"25405",20107952,"2022-05-23",2
"25406",20122828,"2022-07-07",3
"25407",20132887,"2022-07-26",2
"25408",20145069,"2022-09-06",3
"25409",20147655,"2022-09-23",2
"25410",20158630,"2022-05-25",5
"25411",20165038,"2022-05-16",3
"25412",20193737,"2022-08-15",2
"25413",20196600,"2022-05-16",2
"25414",20198346,"2023-02-10",3
"25415",20200802,"2022-05-31",3
"25416",20203417,"2022-06-23",2
"25417",20203895,"2022-06-16",4
"25418",20211487,"2022-05-17",2
"25419",20212015,"2022-10-07",2
"25420",20216643,"2022-05-16",2
"25421",20217919,"2023-02-10",2
"25422",20218601,"2022-05-13",1
"25423",16516,"2022-05-17",1
"25424",19025,"2022-11-29",2
"25425",35541,"2022-05-13",2
"25426",78209,"2022-05-17",4
"25427",88451,"2022-06-23",2
"25428",140023,"2022-09-30",2
"25429",142035,"2022-11-17",2
"25430",170416,"2023-02-10",3
"25431",10006933,"2022-05-16",2
"25432",20020267,"2022-05-26",2
"25433",20031451,"2022-05-25",3
"25434",20044096,"2022-12-06",7
"25435",20064956,"2022-08-16",2
"25436",20091630,"2022-05-17",3
"25437",20141394,"2022-05-16",1
"25438",20144232,"2022-08-17",7
"25439",20182752,"2022-05-16",4
"25440",20201343,"2022-05-17",2
"25441",20208673,"2022-11-09",2
"25442",20210431,"2022-09-30",4
"25443",20211902,"2022-05-31",2
"25444",20212522,"2022-05-23",2
"25445",20212758,"2023-02-01",3
"25446",20213144,"2022-06-02",5
"25447",20215752,"2022-07-15",2
"25448",20216524,"2022-06-13",2
"25449",20216656,"2022-06-16",3
"25450",20216724,"2022-05-31",4
"25451",20216775,"2022-10-17",2
"25452",20217544,"2022-09-12",2
"25453",20217922,"2022-05-24",2
"25454",20218619,"2022-06-23",1
"25455",20218624,"2022-05-19",1
"25456",29949,"2022-10-14",3
"25457",42401,"2023-01-18",2
"25458",52404,"2022-08-02",2
"25459",96890,"2022-08-30",3
"25460",129658,"2022-06-02",1
"25461",134131,"2022-05-25",2
"25462",144916,"2022-05-18",4
"25463",154184,"2022-05-13",2
"25464",161291,"2022-06-02",2
"25465",10002117,"2022-06-23",4
"25466",20037741,"2022-06-23",1
"25467",20047030,"2022-08-23",3
"25468",20055847,"2023-02-10",3
"25469",20074246,"2023-02-10",2
"25470",20084243,"2022-09-23",2
"25471",20084975,"2022-05-18",4
"25472",20088129,"2022-06-27",2
"25473",20091652,"2022-05-18",1
"25474",20101955,"2022-09-22",8
"25475",20102264,"2022-05-31",2
"25476",20115159,"2022-06-27",2
"25477",20119478,"2023-02-03",2
"25478",20138862,"2022-09-07",2
"25479",20139613,"2023-02-10",2
"25480",20158359,"2022-05-18",4
"25481",20162802,"2023-01-03",2
"25482",20163532,"2023-02-10",2
"25483",20195100,"2022-05-18",3
"25484",20200211,"2022-05-17",1
"25485",20206313,"2022-06-13",4
"25486",20209125,"2022-06-13",2
"25487",20213565,"2022-05-31",2
"25488",20215312,"2023-02-10",2
"25489",20216437,"2022-05-20",2
